,TRAIN_MSE,DEV_MSE,TEST_MSE,TRAIN_MAE,DEV_MAE,TEST_MAE
0,0.9319858551025392,3.89544939994812,10.341985702514648,0.9085882902145386,1.778601884841919,3.1229348182678223
1,0.8931179046630859,3.431884765625,9.657859802246094,0.8812470436096191,1.6669166088104248,3.0128290653228764
2,0.8634427189826965,3.4673781394958496,9.718025207519533,0.8695927858352661,1.6867494583129885,3.024448871612549
3,0.8170400857925415,2.158968448638916,7.573378086090088,0.7996281385421753,1.3070495128631592,2.643700122833252
4,0.767986536026001,2.2554104328155518,7.876212120056152,0.7921878695487976,1.3496071100234983,2.7000677585601807
5,0.7201648950576782,1.7636048793792725,7.103410243988037,0.7507006525993347,1.1868817806243896,2.544635534286499
6,0.6677290797233582,1.328633427619934,6.563082695007324,0.7141903042793274,1.0215886831283572,2.4186699390411377
7,0.618128776550293,1.082957148551941,6.545182228088379,0.6872237920761108,0.9149859547615052,2.3862738609313965
8,0.5691445469856262,0.6448160409927368,5.73218297958374,0.6352934837341309,0.7239977121353149,2.1695113182067867
9,0.5345393419265747,0.630285918712616,6.104693412780763,0.6204703450202942,0.7052421569824219,2.2174172401428223
10,0.5227030515670776,0.3317137658596039,5.111121654510498,0.5742343068122864,0.5321097373962402,1.9525668621063232
11,0.4879348874092102,0.4127211570739746,5.669154167175293,0.5578176379203796,0.5663315653800964,2.0529618263244642
12,0.4850038886070252,0.3453395068645477,5.20715856552124,0.5604060888290405,0.5090283155441284,1.97255539894104
13,0.4746710360050202,0.3759135603904724,5.266054153442383,0.5516369342803955,0.515274703502655,1.981590986251831
14,0.493257462978363,0.6819406151771545,6.240993976593018,0.6117924451828003,0.7173298597335815,2.1573872566223145
15,0.4664780199527741,0.4561104774475098,5.810620307922362,0.5408099293708801,0.5691655278205872,2.0709583759307857
16,0.4698334336280823,0.3927634358406067,5.6964616775512695,0.5473849177360535,0.5289522409439087,2.0637965202331543
17,0.4629168510437012,0.43485361337661743,5.664494514465332,0.5321259498596191,0.550092339515686,2.051652193069458
18,0.4626838266849518,0.4136219918727875,5.611207485198975,0.5460027456283569,0.5271135568618774,2.049984931945801
19,0.4577542245388031,0.4828516840934754,5.692800998687744,0.5368489027023315,0.5749721527099609,2.0540895462036133
20,0.4579830765724182,0.4378562569618225,5.259584903717041,0.5348495244979858,0.5354298949241638,1.9818658828735352
21,0.4553921222686768,0.5576076507568359,5.701722621917725,0.5480220913887024,0.614904522895813,2.049752712249756
22,0.4587080478668213,0.6174712181091309,6.41528844833374,0.5526866912841797,0.6546214818954468,2.1732132434844966
23,0.4622643887996674,0.3967664837837219,5.473189353942871,0.5633665323257446,0.5006114840507507,2.0332202911376958
24,0.4593476355075836,0.397998720407486,5.246941566467285,0.5534476041793823,0.5018919110298157,1.9888064861297607
25,0.4529105126857758,0.4696293771266937,5.284557342529297,0.5366770029067993,0.5616556406021118,1.983983278274536
26,0.4525090754032135,0.5660703778266907,5.747143745422362,0.5473803281784058,0.6242556571960449,2.0603561401367188
27,0.4511130452156067,0.5265644192695618,5.900311470031737,0.5324965119361877,0.5877870321273804,2.0985710620880127
28,0.4499376714229584,0.5439234972000122,5.819098949432372,0.5307582616806029,0.6043268442153931,2.080087661743164
29,0.4544460773468018,0.6392065286636353,5.977773666381836,0.5565437078475952,0.6664302945137024,2.0962588787078857
30,0.4537739753723145,0.4431575834751129,5.197909355163574,0.5456717610359192,0.526576042175293,1.9786880016326904
31,0.4496018290519713,0.48711958527565,5.552070617675781,0.5350781679153442,0.5626917481422424,2.0403473377227783
32,0.4482627809047699,0.5333825349807739,5.7798709869384775,0.5294829607009888,0.5939388275146484,2.077800750732422
33,0.4723079204559326,0.387288510799408,5.262371063232422,0.5899597406387329,0.4681514203548432,2.0029571056365967
34,0.4959012567996979,0.3165523409843445,5.586861610412598,0.6202805638313293,0.4190927147865296,2.07396936416626
35,0.4870904386043549,0.7345550656318665,7.2366576194763175,0.6263547539710999,0.7502622008323669,2.3076210021972656
